,countyFIPS,stateFIPS,date,Confirmed_cases
10967,29115,29,04-02-2021,39.07
10968,29117,29,04-02-2021,405.64
10969,29119,29,04-02-2021,154.24
10970,29121,29,04-02-2021,106.38
10971,29123,29,04-02-2021,31.69
10972,29125,29,04-02-2021,10.57
10973,29127,29,04-02-2021,239.61
10974,29129,29,04-02-2021,2.66
10975,29131,29,04-02-2021,201.94
10976,29133,29,04-02-2021,33.76
10977,29135,29,04-02-2021,53.34
10978,29137,29,04-02-2021,10.76
10979,29139,29,04-02-2021,23.6
10980,29141,29,04-02-2021,140.35
10981,29143,29,04-02-2021,125.12
10982,29145,29,04-02-2021,438.72
10983,29147,29,04-02-2021,208.39
10984,29149,29,04-02-2021,18.95
10985,29151,29,04-02-2021,42.47
10986,29153,29,04-02-2021,16.75
10987,29155,29,04-02-2021,119.62
10988,29157,29,04-02-2021,247.77
10989,29159,29,04-02-2021,640.21
10990,29161,29,04-02-2021,419.23
10991,29163,29,04-02-2021,108.61
10992,29165,29,04-02-2021,1346.77
10993,29167,29,04-02-2021,301.31
10994,29169,29,04-02-2021,344.54
10995,29171,29,04-02-2021,2.72
10996,29173,29,04-02-2021,29.19
10997,29175,29,04-02-2021,158.06
10998,29177,29,04-02-2021,362.86
10999,29179,29,04-02-2021,3.57
11000,29181,29,04-02-2021,35.95
11001,29183,29,04-02-2021,6493.37
11002,29185,29,04-02-2021,16.06
11003,29186,29,04-02-2021,142.74
11004,29187,29,04-02-2021,302.72
11005,29189,29,04-02-2021,15372.44
11006,29195,29,04-02-2021,163.34
11007,29197,29,04-02-2021,2.99
11008,29199,29,04-02-2021,2.63
11009,29201,29,04-02-2021,394.04
11010,29203,29,04-02-2021,16.7
11011,29205,29,04-02-2021,2.57
11012,29207,29,04-02-2021,297.59
11013,29209,29,04-02-2021,288.08
11014,29211,29,04-02-2021,16.2
11015,29213,29,04-02-2021,527.26
11016,29215,29,04-02-2021,156.85
11017,29217,29,04-02-2021,141.72
11018,29219,29,04-02-2021,478.55
11019,29221,29,04-02-2021,145.54
11020,29223,29,04-02-2021,38.18
11021,29225,29,04-02-2021,296.41
11022,29227,29,04-02-2021,2.57
11023,29229,29,04-02-2021,111.12
11024,29510,29,04-02-2021,4358.36
11025,30001,30,04-02-2021,0.91
11026,30003,30,04-02-2021,8.27
11027,30005,30,04-02-2021,0.53
11028,30007,30,04-02-2021,0.83
11029,30009,30,04-02-2021,1.09
11030,30011,30,04-02-2021,0.26
11031,30013,30,04-02-2021,107.54
11032,30015,30,04-02-2021,0.22
11033,30017,30,04-02-2021,1.18
11034,30019,30,04-02-2021,0.29
11035,30021,30,04-02-2021,0.84
11036,30023,30,04-02-2021,0.8
11037,30025,30,04-02-2021,1.15
11038,30027,30,04-02-2021,1.15
11039,30029,30,04-02-2021,166.77
11040,30031,30,04-02-2021,120.91
11041,30033,30,04-02-2021,0.31
11042,30035,30,04-02-2021,13.37
11043,30037,30,04-02-2021,20.49
11044,30039,30,04-02-2021,0.22
11045,30041,30,04-02-2021,4.04
11046,30043,30,04-02-2021,0.9
11047,30045,30,04-02-2021,0.23
11048,30047,30,04-02-2021,14.78
11049,30049,30,04-02-2021,191.85
11050,30051,30,04-02-2021,0.31
11051,30053,30,04-02-2021,2.86
11052,30055,30,04-02-2021,0.23
11053,30057,30,04-02-2021,1.51
11054,30059,30,04-02-2021,0.28
11055,30061,30,04-02-2021,0.28
11056,30063,30,04-02-2021,85.02
11057,30065,30,04-02-2021,0.28
11058,30067,30,04-02-2021,11.35
11059,30069,30,04-02-2021,0.25
11060,30071,30,04-02-2021,0.22
11061,30073,30,04-02-2021,0.28
11062,30075,30,04-02-2021,0.22
11063,30077,30,04-02-2021,0.9
11064,30079,30,04-02-2021,0.22
11065,30081,30,04-02-2021,73.44
11066,30083,30,04-02-2021,9.61
11067,30085,30,04-02-2021,7.71
11068,30087,30,04-02-2021,0.58
11069,30089,30,04-02-2021,0.9
11070,30091,30,04-02-2021,0.32
11071,30093,30,04-02-2021,15.86
11072,30095,30,04-02-2021,9.06
11073,30097,30,04-02-2021,1.09
11074,30099,30,04-02-2021,1.09
11075,30101,30,04-02-2021,0.22
11076,30103,30,04-02-2021,0.22
11077,30105,30,04-02-2021,0.89
11078,30107,30,04-02-2021,0.31
11079,30109,30,04-02-2021,0.23
11080,30111,30,04-02-2021,282.32
11081,31001,31,04-02-2021,119.52
11082,31003,31,04-02-2021,0.49
11083,31005,31,04-02-2021,0.02
11084,31007,31,04-02-2021,0.47
11085,31009,31,04-02-2021,0.06
11086,31011,31,04-02-2021,0.56
11087,31013,31,04-02-2021,8.37
11088,31015,31,04-02-2021,0.02
11089,31017,31,04-02-2021,0.08
11090,31019,31,04-02-2021,252.62
11091,31021,31,04-02-2021,0.54
11092,31023,31,04-02-2021,0.35
11093,31025,31,04-02-2021,109.39
11094,31027,31,04-02-2021,1.49
11095,31029,31,04-02-2021,0.78
11096,31031,31,04-02-2021,0.5
11097,31033,31,04-02-2021,1.46
11098,31035,31,04-02-2021,10.57
11099,31037,31,04-02-2021,11.57
11100,31039,31,04-02-2021,0.65
11101,31041,31,04-02-2021,1.77
11102,31043,31,04-02-2021,41.03
11103,31045,31,04-02-2021,1.44
11104,31047,31,04-02-2021,51.85
11105,31049,31,04-02-2021,0.08
11106,31051,31,04-02-2021,1.47
11107,31053,31,04-02-2021,160.98
11108,31055,31,04-02-2021,4724.78
11109,31057,31,04-02-2021,0.02
11110,31059,31,04-02-2021,0.66
11111,31061,31,04-02-2021,0.06
11112,31063,31,04-02-2021,0.51
11113,31065,31,04-02-2021,0.5
11114,31067,31,04-02-2021,48.07
11115,31069,31,04-02-2021,0.02
11116,31071,31,04-02-2021,0.46
11117,31073,31,04-02-2021,0.3
11118,31075,31,04-02-2021,0.59
11119,31077,31,04-02-2021,0.04
11120,31079,31,04-02-2021,169.92
11121,31081,31,04-02-2021,0.82
11122,31083,31,04-02-2021,0.46
11123,31085,31,04-02-2021,0.02
11124,31087,31,04-02-2021,0.22
11125,31089,31,04-02-2021,1.54
11126,31091,31,04-02-2021,0.15
11127,31093,31,04-02-2021,0.56
11128,31095,31,04-02-2021,1.34
11129,31097,31,04-02-2021,0.65
11130,31099,31,04-02-2021,10.44
11131,31101,31,04-02-2021,1.54
11132,31103,31,04-02-2021,0.02
11133,31105,31,04-02-2021,0.46
11134,31107,31,04-02-2021,1.3
11135,31109,31,04-02-2021,3191.59
11136,31111,31,04-02-2021,156.59
11137,31113,31,04-02-2021,0.59
11138,31115,31,04-02-2021,0.53
11139,31117,31,04-02-2021,0.5
11140,31119,31,04-02-2021,115.05
11141,31121,31,04-02-2021,0.47
11142,31123,31,04-02-2021,0.8
11143,31125,31,04-02-2021,0.62
11144,31127,31,04-02-2021,1.48
11145,31129,31,04-02-2021,0.1
11146,31131,31,04-02-2021,175.85
11147,31133,31,04-02-2021,0.02
11148,31135,31,04-02-2021,0.37
11149,31137,31,04-02-2021,8
11150,31139,31,04-02-2021,10.56
11151,31141,31,04-02-2021,159.55
11152,31143,31,04-02-2021,0.81
11153,31145,31,04-02-2021,1.21
11154,31147,31,04-02-2021,0.89
11155,31149,31,04-02-2021,0.46
11156,31151,31,04-02-2021,8.73
11157,31153,31,04-02-2021,607.1
11158,31155,31,04-02-2021,85.3
11159,31157,31,04-02-2021,30.12
11160,31159,31,04-02-2021,45.87
11161,31161,31,04-02-2021,0.11
11162,31163,31,04-02-2021,0.08
11163,31165,31,04-02-2021,0.08
11164,31167,31,04-02-2021,9.54
11165,31169,31,04-02-2021,0.46
11166,31171,31,04-02-2021,0.5
11167,31173,31,04-02-2021,12.86
11168,31175,31,04-02-2021,0.12
11169,31177,31,04-02-2021,70.43
11170,31179,31,04-02-2021,1.71
11171,31181,31,04-02-2021,0.07
11172,31183,31,04-02-2021,0.06
11173,31185,31,04-02-2021,7.79
11174,32001,32,04-02-2021,234.19
11175,32003,32,04-02-2021,47971.72
11176,32005,32,04-02-2021,488.96
11177,32007,32,04-02-2021,553.36
11178,32009,32,04-02-2021,9.08
11179,32011,32,04-02-2021,17.03
11180,32013,32,04-02-2021,129.28
11181,32015,32,04-02-2021,16.83
11182,32017,32,04-02-2021,15.43
11183,32019,32,04-02-2021,377.65
11184,32021,32,04-02-2021,2.08
11185,32023,32,04-02-2021,87.05
11186,32027,32,04-02-2021,15.48
11187,32029,32,04-02-2021,60.32
11188,32031,32,04-02-2021,6590.21
11189,32033,32,04-02-2021,58.8
11190,32510,32,04-02-2021,487.08
11191,33001,33,04-02-2021,149.08
11192,33003,33,04-02-2021,143.37
11193,33005,33,04-02-2021,123.18
11194,33007,33,04-02-2021,27
11195,33009,33,04-02-2021,116.9
11196,33011,33,04-02-2021,2544.7
11197,33013,33,04-02-2021,342.87
11198,33015,33,04-02-2021,2122.19
11199,33017,33,04-02-2021,207.04
11200,33019,33,04-02-2021,134
11201,34001,34,04-02-2021,4099.55
11202,34003,34,04-02-2021,24842.21
11203,34005,34,04-02-2021,12787.28
11204,34007,34,04-02-2021,9878.69
11205,34009,34,04-02-2021,2292.19
11206,34011,34,04-02-2021,2452.4
11207,34013,34,04-02-2021,13090.93
11208,34015,34,04-02-2021,8825.12
11209,34017,34,04-02-2021,12994.57
11210,34019,34,04-02-2021,1812.54
11211,34021,34,04-02-2021,9389.24
11212,34023,34,04-02-2021,18417.36
11213,34025,34,04-02-2021,11481.28
11214,34027,34,04-02-2021,12848.07
11215,34029,34,04-02-2021,11530.59
11216,34031,34,04-02-2021,11138.15
11217,34033,34,04-02-2021,1146.01
11218,34035,34,04-02-2021,6840.85
11219,34037,34,04-02-2021,2041.55
11220,34039,34,04-02-2021,12703.44
11221,34041,34,04-02-2021,1677.56
11222,35001,35,04-02-2021,11997.91
11223,35003,35,04-02-2021,63.37
11224,35005,35,04-02-2021,140.59
11225,35006,35,04-02-2021,54.09
11226,35007,35,04-02-2021,11.34
11227,35009,35,04-02-2021,138.36
11228,35011,35,04-02-2021,4.23
11229,35013,35,04-02-2021,657.96
11230,35015,35,04-02-2021,658.87
11231,35017,35,04-02-2021,61.3
11232,35019,35,04-02-2021,5.33
11233,35021,35,04-02-2021,1.43
11234,35023,35,04-02-2021,4.14
11235,35025,35,04-02-2021,694.56
11236,35027,35,04-02-2021,54.41
11237,35028,35,04-02-2021,62.55
11238,35029,35,04-02-2021,336.79
11239,35031,35,04-02-2021,219.78
11240,35033,35,04-02-2021,4.1
11241,35035,35,04-02-2021,123.8
11242,35037,35,04-02-2021,61.97
11243,35039,35,04-02-2021,93.75
11244,35041,35,04-02-2021,50.56
11245,35043,35,04-02-2021,271.36
11246,35045,35,04-02-2021,362.04
11247,35047,35,04-02-2021,50.61
11248,35049,35,04-02-2021,282.43
11249,35051,35,04-02-2021,86.56
11250,35053,35,04-02-2021,153.89
11251,35055,35,04-02-2021,97.31
11252,35057,35,04-02-2021,62.76
11253,35059,35,04-02-2021,1.37
11254,35061,35,04-02-2021,144.11
11255,36001,36,04-02-2021,31966.88
11256,36003,36,04-02-2021,2401.08
11257,36005,36,04-02-2021,70388.6
11258,36007,36,04-02-2021,18652.71
11259,36009,36,04-02-2021,3311.69
11260,36011,36,04-02-2021,3785.85
11261,36013,36,04-02-2021,7893.84
11262,36015,36,04-02-2021,4101.77
11263,36017,36,04-02-2021,2381.72
11264,36019,36,04-02-2021,3920.5
11265,36021,36,04-02-2021,3078.12
11266,36023,36,04-02-2021,2420.26
11267,36025,36,04-02-2021,2178.13
11268,36027,36,04-02-2021,28195.15
11269,36029,36,04-02-2021,69259.26
11270,36031,36,04-02-2021,1501.36
11271,36033,36,04-02-2021,2596.69
11272,36035,36,04-02-2021,3016.29
11273,36037,36,04-02-2021,3031.05
11274,36039,36,04-02-2021,2390.85
11275,36041,36,04-02-2021,1.28
11276,36043,36,04-02-2021,3061.18
11277,36045,36,04-02-2021,4207.74
11278,36047,36,04-02-2021,157637
11279,36049,36,04-02-2021,1159.54
11280,36051,36,04-02-2021,3076.87
11281,36053,36,04-02-2021,3082.72
11282,36055,36,04-02-2021,62645.06
11283,36057,36,04-02-2021,2417.72
11284,36059,36,04-02-2021,114802.4
11285,36061,36,04-02-2021,115244.46
11286,36063,36,04-02-2021,18460.15
11287,36065,36,04-02-2021,20674.38
11288,36067,36,04-02-2021,42628.24
11289,36069,36,04-02-2021,7073.3
11290,36071,36,04-02-2021,35832.93
11291,36073,36,04-02-2021,2060.05
11292,36075,36,04-02-2021,6114.79
11293,36077,36,04-02-2021,2974.37
11294,36079,36,04-02-2021,4972.35
11295,36081,36,04-02-2021,148878.86
11296,36083,36,04-02-2021,11749.45
11297,36085,36,04-02-2021,42856.96
11298,36087,36,04-02-2021,30044.95
11299,36089,36,04-02-2021,4062.69
11300,36091,36,04-02-2021,20800.3
11301,36093,36,04-02-2021,10333.14
11302,36095,36,04-02-2021,1886.02
11303,36097,36,04-02-2021,739.98
11304,36099,36,04-02-2021,1441.8
11305,36101,36,04-02-2021,4039.4
11306,36103,36,04-02-2021,135843.13
11307,36105,36,04-02-2021,4223.73
11308,36107,36,04-02-2021,2636.23
11309,36109,36,04-02-2021,6654.89
11310,36111,36,04-02-2021,15039.38
11311,36113,36,04-02-2021,3104.83
11312,36115,36,04-02-2021,3131.71
11313,36117,36,04-02-2021,5645.4
11314,36119,36,04-02-2021,60877.74
11315,36121,36,04-02-2021,2393.92
11316,36123,36,04-02-2021,882.43
11317,37001,37,04-02-2021,3007.44
11318,37003,37,04-02-2021,417.86
11319,37005,37,04-02-2021,12.04
11320,37007,37,04-02-2021,390.45
11321,37009,37,04-02-2021,255.02
11322,37011,37,04-02-2021,375.99
11323,37013,37,04-02-2021,584.75
11324,37015,37,04-02-2021,341.07
11325,37017,37,04-02-2021,380.5
11326,37019,37,04-02-2021,1962.64
11327,37021,37,04-02-2021,4540.43
11328,37023,37,04-02-2021,1383.56
11329,37025,37,04-02-2021,5184.02
11330,37027,37,04-02-2021,1287
11331,37029,37,04-02-2021,1.81
11332,37031,37,04-02-2021,1108.25
11333,37033,37,04-02-2021,225.99
11334,37035,37,04-02-2021,2419.27
11335,37037,37,04-02-2021,1278.1
11336,37039,37,04-02-2021,280.37
11337,37041,37,04-02-2021,47.49
11338,37043,37,04-02-2021,12.43
11339,37045,37,04-02-2021,1405.66
11340,37047,37,04-02-2021,425.42
11341,37049,37,04-02-2021,1439.56
11342,37051,37,04-02-2021,3877.21
11343,37053,37,04-02-2021,304.35
11344,37055,37,04-02-2021,464.29
11345,37057,37,04-02-2021,3078.59
11346,37059,37,04-02-2021,721.68
11347,37061,37,04-02-2021,504.23
11348,37063,37,04-02-2021,6119.48
11349,37065,37,04-02-2021,435.04
11350,37067,37,04-02-2021,6437.54
11351,37069,37,04-02-2021,1103.02
11352,37071,37,04-02-2021,4675.09
11353,37073,37,04-02-2021,11.97
11354,37075,37,04-02-2021,2.27
11355,37077,37,04-02-2021,1044.96
11356,37079,37,04-02-2021,361.21
11357,37081,37,04-02-2021,6371.72
11358,37083,37,04-02-2021,433.67
11359,37085,37,04-02-2021,2360.8
11360,37087,37,04-02-2021,747.09
11361,37089,37,04-02-2021,1962.37
11362,37091,37,04-02-2021,371.97
11363,37093,37,04-02-2021,672.96
11364,37095,37,04-02-2021,5.53
11365,37097,37,04-02-2021,3946.01
11366,37099,37,04-02-2021,527.36
11367,37101,37,04-02-2021,4674.47
11368,37103,37,04-02-2021,6.15
11369,37105,37,04-02-2021,755.36
11370,37107,37,04-02-2021,492.64
11371,37109,37,04-02-2021,1439.85
11372,37111,37,04-02-2021,559.82
11373,37113,37,04-02-2021,471.49
11374,37115,37,04-02-2021,217.65
11375,37117,37,04-02-2021,328.74
11376,37119,37,04-02-2021,16165.28
11377,37121,37,04-02-2021,45.43
11378,37123,37,04-02-2021,333.15
11379,37125,37,04-02-2021,1375.28
11380,37127,37,04-02-2021,1512.83
11381,37129,37,04-02-2021,4651.35
11382,37131,37,04-02-2021,527.32
11383,37133,37,04-02-2021,2889.82
11384,37135,37,04-02-2021,2960.7
11385,37137,37,04-02-2021,25.45
11386,37139,37,04-02-2021,498.9
11387,37141,37,04-02-2021,885.82
11388,37143,37,04-02-2021,49.08
11389,37145,37,04-02-2021,463.72
11390,37147,37,04-02-2021,3403.17
11391,37149,37,04-02-2021,177.66
11392,37151,37,04-02-2021,2768.55
11393,37153,37,04-02-2021,464.13
11394,37155,37,04-02-2021,2269.44
11395,37157,37,04-02-2021,1149.99
11396,37159,37,04-02-2021,2515.7
11397,37161,37,04-02-2021,621.58
11398,37163,37,04-02-2021,594.32
11399,37165,37,04-02-2021,337.81
11400,37167,37,04-02-2021,952.97
11401,37169,37,04-02-2021,656.07
11402,37171,37,04-02-2021,826.89
11403,37173,37,04-02-2021,83.45
11404,37175,37,04-02-2021,366.23
11405,37177,37,04-02-2021,6.04
11406,37179,37,04-02-2021,5789.71
11407,37181,37,04-02-2021,457.56
11408,37183,37,04-02-2021,17025.59
11409,37185,37,04-02-2021,245.85
11410,37187,37,04-02-2021,24.55
11411,37189,37,04-02-2021,755.55
11412,37191,37,04-02-2021,1894.27
11413,37193,37,04-02-2021,525.3
11414,37195,37,04-02-2021,1355.19
11415,37197,37,04-02-2021,550.42
11416,37199,37,04-02-2021,377.18
11417,38001,38,04-02-2021,1.24
11418,38003,38,04-02-2021,3.62
11419,38005,38,04-02-2021,26.62
11420,38007,38,04-02-2021,1.17
11421,38009,38,04-02-2021,1.17
11422,38011,38,04-02-2021,1.17
11423,38013,38,04-02-2021,1.66
11424,38015,38,04-02-2021,96.25
11425,38017,38,04-02-2021,714.51
11426,38019,38,04-02-2021,1.17
11427,38021,38,04-02-2021,1.18
11428,38023,38,04-02-2021,1.24
11429,38025,38,04-02-2021,1.17
11430,38027,38,04-02-2021,1.24
11431,38029,38,04-02-2021,0.35
11432,38031,38,04-02-2021,1.17
11433,38033,38,04-02-2021,1.24
11434,38035,38,04-02-2021,143.16
11435,38037,38,04-02-2021,0.35
11436,38039,38,04-02-2021,1.17
11437,38041,38,04-02-2021,1.24
11438,38043,38,04-02-2021,0.35
11439,38045,38,04-02-2021,1.24
11440,38047,38,04-02-2021,0.35
11441,38049,38,04-02-2021,1.24
11442,38051,38,04-02-2021,0.34
11443,38053,38,04-02-2021,1.79
11444,38055,38,04-02-2021,3.37
11445,38057,38,04-02-2021,2.46
11446,38059,38,04-02-2021,25.14
11447,38061,38,04-02-2021,2.86
11448,38063,38,04-02-2021,1.24
11449,38065,38,04-02-2021,1.24
11450,38067,38,04-02-2021,3.39
11451,38069,38,04-02-2021,1.24
11452,38071,38,04-02-2021,3.04
11453,38073,38,04-02-2021,2.29
11454,38075,38,04-02-2021,1.17
11455,38077,38,04-02-2021,7.05
11456,38079,38,04-02-2021,10.59
11457,38081,38,04-02-2021,1.17
11458,38083,38,04-02-2021,1.26
11459,38085,38,04-02-2021,24.16
11460,38087,38,04-02-2021,0.35
11461,38089,38,04-02-2021,22.38
11462,38091,38,04-02-2021,1.17
11463,38093,38,04-02-2021,25.38
11464,38095,38,04-02-2021,0.35
11465,38097,38,04-02-2021,2.93
11466,38099,38,04-02-2021,3.67
11467,38101,38,04-02-2021,84.81
11468,38103,38,04-02-2021,1.19
11469,38105,38,04-02-2021,28.91
11470,39001,39,04-02-2021,251.37
11471,39003,39,04-02-2021,2336.67
11472,39005,39,04-02-2021,945.46
11473,39007,39,04-02-2021,1389.94
11474,39009,39,04-02-2021,1153.07
11475,39011,39,04-02-2021,997.94
11476,39013,39,04-02-2021,1348.2
11477,39015,39,04-02-2021,751.95
11478,39017,39,04-02-2021,9984.21
11479,39019,39,04-02-2021,363.11
11480,39021,39,04-02-2021,732.81
11481,39023,39,04-02-2021,2643.06
11482,39025,39,04-02-2021,6192.94
11483,39027,39,04-02-2021,575.44
11484,39029,39,04-02-2021,1785.67
11485,39031,39,04-02-2021,421.53
11486,39033,39,04-02-2021,596.77
11487,39035,39,04-02-2021,29435.32
11488,39037,39,04-02-2021,968.4
11489,39039,39,04-02-2021,502.56
11490,39041,39,04-02-2021,5667.84
11491,39043,39,04-02-2021,1698.36
11492,39045,39,04-02-2021,3590.67
11493,39047,39,04-02-2021,413.57
11494,39049,39,04-02-2021,26372.87
11495,39051,39,04-02-2021,1252.04
11496,39053,39,04-02-2021,346.12
11497,39055,39,04-02-2021,1810.85
11498,39057,39,04-02-2021,4771.22
11499,39059,39,04-02-2021,506.34
11500,39061,39,04-02-2021,6721.61
11501,39063,39,04-02-2021,1687.29
11502,39065,39,04-02-2021,389.94
11503,39067,39,04-02-2021,99.04
11504,39069,39,04-02-2021,416.25
11505,39071,39,04-02-2021,545.01
11506,39073,39,04-02-2021,385.87
11507,39075,39,04-02-2021,748.72
11508,39077,39,04-02-2021,941.96
11509,39079,39,04-02-2021,410.18
11510,39081,39,04-02-2021,1191.54
11511,39083,39,04-02-2021,1065.52
11512,39085,39,04-02-2021,6721.7
11513,39087,39,04-02-2021,888.24
11514,39089,39,04-02-2021,4692.08
11515,39091,39,04-02-2021,723.24
11516,39093,39,04-02-2021,8739.71
11517,39095,39,04-02-2021,5262.39
11518,39097,39,04-02-2021,1211.45
11519,39099,39,04-02-2021,3770.61
11520,39101,39,04-02-2021,1026.08
11521,39103,39,04-02-2021,4248.86
11522,39105,39,04-02-2021,216.68
11523,39107,39,04-02-2021,1471.63
11524,39109,39,04-02-2021,2724.83
11525,39111,39,04-02-2021,76.71
11526,39113,39,04-02-2021,5856.18
11527,39115,39,04-02-2021,92.7
11528,39117,39,04-02-2021,414.21
11529,39119,39,04-02-2021,1246.57
11530,39121,39,04-02-2021,58.49
11531,39123,39,04-02-2021,696.42
11532,39125,39,04-02-2021,279.31
11533,39127,39,04-02-2021,453.65
11534,39129,39,04-02-2021,1091.18
11535,39131,39,04-02-2021,280.73
11536,39133,39,04-02-2021,3620.12
11537,39135,39,04-02-2021,702.27
11538,39137,39,04-02-2021,784.54
11539,39139,39,04-02-2021,2167.72
11540,39141,39,04-02-2021,1143.36
11541,39143,39,04-02-2021,1045.38
11542,39145,39,04-02-2021,958.4
11543,39147,39,04-02-2021,971.17
11544,39149,39,04-02-2021,899.49
11545,39151,39,04-02-2021,5954.2
11546,39153,39,04-02-2021,5668.46
11547,39155,39,04-02-2021,3414.26
11548,39157,39,04-02-2021,1732.25
11549,39159,39,04-02-2021,1179.07
11550,39161,39,04-02-2021,362.93
11551,39163,39,04-02-2021,66.72
11552,39165,39,04-02-2021,5825.98
11553,39167,39,04-02-2021,1037.81
11554,39169,39,04-02-2021,2651.61
11555,39171,39,04-02-2021,482.1
11556,39173,39,04-02-2021,2974.15
11557,39175,39,04-02-2021,391.58
11558,40001,40,04-02-2021,133.01
11559,40003,40,04-02-2021,24.66
11560,40005,40,04-02-2021,13.2
11561,40007,40,04-02-2021,24.67
11562,40009,40,04-02-2021,89.36
11563,40011,40,04-02-2021,13.54
11564,40013,40,04-02-2021,402.04
11565,40015,40,04-02-2021,199.51
11566,40017,40,04-02-2021,1391.22
11567,40019,40,04-02-2021,464.57
11568,40021,40,04-02-2021,299.32
11569,40023,40,04-02-2021,36.83
11570,40025,40,04-02-2021,2.25
11571,40027,40,04-02-2021,1829.41
11572,40029,40,04-02-2021,2.13
11573,40031,40,04-02-2021,1041.5
11574,40033,40,04-02-2021,2.34
11575,40035,40,04-02-2021,33.53
11576,40037,40,04-02-2021,704.87
11577,40039,40,04-02-2021,317.33
11578,40041,40,04-02-2021,283.69
11579,40043,40,04-02-2021,24.66
11580,40045,40,04-02-2021,24.1
11581,40047,40,04-02-2021,668.54
11582,40049,40,04-02-2021,155.4
11583,40051,40,04-02-2021,735.79
11584,40053,40,04-02-2021,24.37
11585,40055,40,04-02-2021,2.57
11586,40057,40,04-02-2021,5.6
11587,40059,40,04-02-2021,1.91
11588,40061,40,04-02-2021,11.74
11589,40063,40,04-02-2021,13.78
11590,40065,40,04-02-2021,162.9
11591,40067,40,04-02-2021,5.18
11592,40069,40,04-02-2021,5.64
11593,40071,40,04-02-2021,328.95
11594,40073,40,04-02-2021,57.03
11595,40075,40,04-02-2021,5.51
11596,40077,40,04-02-2021,2.26
11597,40079,40,04-02-2021,299.21
11598,40081,40,04-02-2021,256.37
11599,40083,40,04-02-2021,568.62
11600,40085,40,04-02-2021,39.8
11601,40087,40,04-02-2021,729.08
11602,40089,40,04-02-2021,219.9
11603,40091,40,04-02-2021,58.31
11604,40093,40,04-02-2021,83.95
11605,40095,40,04-02-2021,42.61
11606,40097,40,04-02-2021,393.71
11607,40099,40,04-02-2021,32.58
11608,40101,40,04-02-2021,662.46
11609,40103,40,04-02-2021,76.36
11610,40105,40,04-02-2021,5.35
11611,40107,40,04-02-2021,72.5
11612,40109,40,04-02-2021,12538.48
11613,40111,40,04-02-2021,216
11614,40113,40,04-02-2021,459.47
11615,40115,40,04-02-2021,218.04
11616,40117,40,04-02-2021,44.89
11617,40119,40,04-02-2021,1291.92
11618,40121,40,04-02-2021,318.78
11619,40123,40,04-02-2021,336.44
11620,40125,40,04-02-2021,626.78
11621,40127,40,04-02-2021,6.55
11622,40129,40,04-02-2021,24.73
11623,40131,40,04-02-2021,1334.5
11624,40133,40,04-02-2021,64.76
11625,40135,40,04-02-2021,253.93
